name,fn_met_active_neigh,genes,max,min,weight
14011,0.332434255,RPS8,0.4,0.3,0.149305013
18287,0.332417582,ZIM2,0.4,0.3,0.149305013
3387,0.332413793,DMWD,0.4,0.3,0.149305013
2450,0.332402235,IKZF4,0.4,0.3,0.149305013
10731,0.332392378,CHD1L,0.4,0.3,0.149305013
18803,0.332386364,2-Sep,0.4,0.3,0.149305013
12052,0.332374101,MSH5,0.4,0.3,0.149305013
16714,0.332364341,FBN2,0.4,0.3,0.149305013
6475,0.332361516,CSTF3,0.4,0.3,0.149305013
15660,0.332357247,SENP6,0.4,0.3,0.149305013
10468,0.332335329,PEA15,0.4,0.3,0.149305013
15724,0.3323217,DNAJB5,0.4,0.3,0.149305013
2445,0.332317073,SPAG9,0.4,0.3,0.149305013
10485,0.332317073,CADM3,0.4,0.3,0.149305013
192,0.332298137,CDK13,0.4,0.3,0.149305013
2794,0.332298137,TNFRSF8,0.4,0.3,0.149305013
19256,0.332293292,MRPL45,0.4,0.3,0.149305013
11088,0.332288401,ZNF280C,0.4,0.3,0.149305013
6400,0.332247557,TOLLIP,0.4,0.3,0.149305013
5627,0.332242226,OTUD7A,0.4,0.3,0.149305013
14916,0.332239541,AGFG1,0.4,0.3,0.149305013
8946,0.332199546,DNER,0.4,0.3,0.149305013
11663,0.332182916,NR5A1,0.4,0.3,0.149305013
11981,0.332167832,STK19,0.4,0.3,0.149305013
5319,0.332155477,CLEC7A,0.4,0.3,0.149305013
13383,0.332142857,KLK14,0.4,0.3,0.149305013
6154,0.332129964,ZNF490,0.4,0.3,0.149305013
8043,0.332129964,USP16,0.4,0.3,0.149305013
15734,0.332116788,RACGAP1,0.4,0.3,0.149305013
16910,0.332075472,ENSG00000248405,0.4,0.3,0.149305013
15451,0.332068311,CALCOCO2,0.4,0.3,0.149305013
4887,0.332061069,CPA6,0.4,0.3,0.149305013
11975,0.332046332,SP5,0.4,0.3,0.149305013
2861,0.332037325,TXNDC9,0.4,0.3,0.149305013
14861,0.332007952,TET3,0.4,0.3,0.149305013
15119,0.332,AGR2,0.4,0.3,0.149305013
7873,0.331983806,11-Mar,0.4,0.3,0.149305013
646,0.33197556,CEACAM4,0.4,0.3,0.149305013
8495,0.331971399,TRIM24,0.4,0.3,0.149305013
15656,0.331967213,GRAMD1B,0.4,0.3,0.149305013
7892,0.331953071,TUBA8,0.4,0.3,0.149305013
5098,0.331950207,AGFG2,0.4,0.3,0.149305013
4318,0.331932773,NPTN,0.4,0.3,0.149305013
4822,0.331932773,C7orf60,0.4,0.3,0.149305013
12527,0.331932773,LRP4,0.4,0.3,0.149305013
17401,0.331927711,UBC,0.4,0.3,0.149305013
7317,0.331926864,CLGN,0.4,0.3,0.149305013
7793,0.331887202,RARB,0.4,0.3,0.149305013
18136,0.331846566,RPL36,0.4,0.3,0.149305013
117,0.331843575,CD22,0.4,0.3,0.149305013
11263,0.331833521,COL5A1,0.4,0.3,0.149305013
5049,0.331797235,CPLX4,0.4,0.3,0.149305013
15469,0.331797235,RELL1,0.4,0.3,0.149305013
11954,0.331786543,FOXE1,0.4,0.3,0.149305013
13709,0.331775701,ANKLE1,0.4,0.3,0.149305013
8777,0.331753555,SEC24C,0.4,0.3,0.149305013
8845,0.331746032,TP53INP1,0.4,0.3,0.149305013
18256,0.331730769,ZNF101,0.4,0.3,0.149305013
7767,0.331719128,SNX20,0.4,0.3,0.149305013
7435,0.331697055,JAG2,0.4,0.3,0.149305013
3529,0.331692913,MYH15,0.4,0.3,0.149305013
9365,0.331683168,ZNF708,0.4,0.3,0.149305013
13133,0.331663327,CD9,0.4,0.3,0.149305013
3243,0.331653226,SRP14,0.4,0.3,0.149305013
5173,0.331653226,TUBA1C,0.4,0.3,0.149305013
5644,0.331632653,JAGN1,0.4,0.3,0.149305013
16294,0.331632653,ZNF80,0.4,0.3,0.149305013
15810,0.331619537,LRRD1,0.4,0.3,0.149305013
18376,0.331589958,ANKDD1B,0.4,0.3,0.149305013
12710,0.331583552,DSP,0.4,0.3,0.149305013
3684,0.331578947,ARMC1,0.4,0.3,0.149305013
14579,0.331578947,KIAA1210,0.4,0.3,0.149305013
14263,0.331543624,LCP1,0.4,0.3,0.149305013
4266,0.331541219,CD1A,0.4,0.3,0.149305013
2679,0.33149652,EP300,0.4,0.3,0.149305013
1912,0.331491713,IPO8,0.4,0.3,0.149305013
6729,0.331481481,CPN2,0.4,0.3,0.149305013
10712,0.331481481,HIST2H2BE,0.4,0.3,0.149305013
18191,0.331476323,C19orf40,0.4,0.3,0.149305013
18251,0.331450094,KANK2,0.4,0.3,0.149305013
2915,0.331444759,WNT5A,0.4,0.3,0.149305013
18077,0.331428571,OTUD7B,0.4,0.3,0.149305013
6513,0.331417625,TMEM132E,0.4,0.3,0.149305013
18233,0.331395349,ZNF570,0.4,0.3,0.149305013
13641,0.331384016,PTTG1,0.4,0.3,0.149305013
16780,0.331384016,RNASET2,0.4,0.3,0.149305013
3927,0.331378299,ATG10,0.4,0.3,0.149305013
3430,0.331367925,CELSR2,0.4,0.3,0.149305013
1578,0.331337325,WISP1,0.4,0.3,0.149305013
9169,0.331325301,MORN3,0.4,0.3,0.149305013
1524,0.331316188,TUBGCP6,0.4,0.3,0.149305013
9520,0.331300813,GMFB,0.4,0.3,0.149305013
7016,0.331288344,MFAP3,0.4,0.3,0.149305013
7379,0.331288344,ZNF534,0.4,0.3,0.149305013
15381,0.331278891,PAPD5,0.4,0.3,0.149305013
9592,0.33125,NAALADL1,0.4,0.3,0.149305013
13450,0.33125,TMEM200A,0.4,0.3,0.149305013
11585,0.331236897,NCDN,0.4,0.3,0.149305013
10579,0.331230284,LRRC27,0.4,0.3,0.149305013
8802,0.331189711,ASTL,0.4,0.3,0.149305013
17108,0.331186753,H2AFX,0.4,0.3,0.149305013
503,0.331182796,PCSK1N,0.4,0.3,0.149305013
5598,0.331182796,LETM1,0.4,0.3,0.149305013
17305,0.331175836,MYO1H,0.4,0.3,0.149305013
11553,0.331168831,SPOCK2,0.4,0.3,0.149305013
1605,0.331125828,ANGEL1,0.4,0.3,0.149305013
14840,0.331125828,FCHSD2,0.4,0.3,0.149305013
8678,0.331111111,LRRIQ4,0.4,0.3,0.149305013
12230,0.331092437,SYNDIG1,0.4,0.3,0.149305013
14759,0.331081081,TIGD1,0.4,0.3,0.149305013
590,0.33106576,GDAP1,0.4,0.3,0.149305013
17015,0.331034483,C12orf55,0.4,0.3,0.149305013
2579,0.331010453,CDKN2C,0.4,0.3,0.149305013
2066,0.330985915,CCDC102A,0.4,0.3,0.149305013
16845,0.330935252,RPL30,0.4,0.3,0.149305013
17599,0.330920372,RAN,0.4,0.3,0.149305013
11290,0.330893119,REXO4,0.4,0.3,0.149305013
13621,0.330891331,ENSG00000243207,0.4,0.3,0.149305013
12690,0.330882353,OR6C75,0.4,0.3,0.149305013
3907,0.330845771,TMEM163,0.4,0.3,0.149305013
326,0.330827068,LZTR1,0.4,0.3,0.149305013
12551,0.330827068,ATAD3C,0.4,0.3,0.149305013
2417,0.330798479,SPPL2A,0.4,0.3,0.149305013
15707,0.330798479,CGB8,0.4,0.3,0.149305013
18936,0.330798479,VPS11,0.4,0.3,0.149305013
2791,0.330769231,CHIC2,0.4,0.3,0.149305013
18536,0.330769231,UQCC2,0.4,0.3,0.149305013
9731,0.330754352,G3BP2,0.4,0.3,0.149305013
5776,0.330733229,ARNT2,0.4,0.3,0.149305013
18657,0.330731707,CCNI2,0.4,0.3,0.149305013
16292,0.330718954,VWA1,0.4,0.3,0.149305013
1479,0.330677291,PYCARD,0.4,0.3,0.149305013
3386,0.330645161,EMP3,0.4,0.3,0.149305013
5533,0.330645161,OR2AT4,0.4,0.3,0.149305013
9702,0.330645161,MPZL1,0.4,0.3,0.149305013
13496,0.33062645,ECT2,0.4,0.3,0.149305013
8438,0.330612245,ZNF546,0.4,0.3,0.149305013
9615,0.330609679,STIP1,0.4,0.3,0.149305013
9876,0.330603127,EIF3B,0.4,0.3,0.149305013
2997,0.330595483,SSR3,0.4,0.3,0.149305013
16046,0.330595483,KIF21B,0.4,0.3,0.149305013
19244,0.330578512,GATSL2,0.4,0.3,0.149305013
6219,0.330561331,ZNF507,0.4,0.3,0.149305013
11789,0.330555556,SNX30,0.4,0.3,0.149305013
11646,0.330532213,NAP1L2,0.4,0.3,0.149305013
15094,0.330496454,MEIOB,0.4,0.3,0.149305013
7835,0.330481283,UNC5A,0.4,0.3,0.149305013
17871,0.330472103,DNASE1L2,0.4,0.3,0.149305013
4505,0.33045977,SLX4,0.4,0.3,0.149305013
17727,0.33045977,VTI1B,0.4,0.3,0.149305013
15033,0.330434783,CEP44,0.4,0.3,0.149305013
3213,0.3304253,ANKRD10,0.4,0.3,0.149305013
14511,0.330422125,ZFPM2,0.4,0.3,0.149305013
16757,0.330411585,DROSHA,0.4,0.3,0.149305013
3737,0.330409357,ZNF215,0.4,0.3,0.149305013
12778,0.33038674,IFNA2,0.4,0.3,0.149305013
3220,0.330374753,FANCM,0.4,0.3,0.149305013
12046,0.330357143,FAM131C,0.4,0.3,0.149305013
15714,0.330357143,PPP1R13L,0.4,0.3,0.149305013
17375,0.330357143,PLD5,0.4,0.3,0.149305013
7729,0.330322581,PKP3,0.4,0.3,0.149305013
1695,0.330316742,MRPL34,0.4,0.3,0.149305013
4819,0.330316742,MYOZ3,0.4,0.3,0.149305013
5400,0.330316742,ZNF804A,0.4,0.3,0.149305013
1525,0.330275229,DGCR6L,0.4,0.3,0.149305013
16252,0.330275229,FBXO24,0.4,0.3,0.149305013
16753,0.330254042,RNF150,0.4,0.3,0.149305013
8778,0.330232558,BRE,0.4,0.3,0.149305013
6179,0.330210773,REST,0.4,0.3,0.149305013
9787,0.330210773,RTEL1,0.4,0.3,0.149305013
2427,0.330188679,TRIP4,0.4,0.3,0.149305013
2965,0.330188679,11-Sep,0.4,0.3,0.149305013
9219,0.330188679,COA4,0.4,0.3,0.149305013
10440,0.330188679,C1orf192,0.4,0.3,0.149305013
18386,0.330188679,2-Mar,0.4,0.3,0.149305013
421,0.330163043,AHSA1,0.4,0.3,0.149305013
12518,0.330163043,CCL7,0.4,0.3,0.149305013
6254,0.33015873,PDLIM2,0.4,0.3,0.149305013
18196,0.33014659,PLK5,0.4,0.3,0.149305013
7031,0.330143541,MYCBPAP,0.4,0.3,0.149305013
18942,0.330143541,SHISA8,0.4,0.3,0.149305013
19079,0.330143541,ZNF227,0.4,0.3,0.149305013
10275,0.330120482,PPP1R15B,0.4,0.3,0.149305013
11680,0.330120482,ZBTB26,0.4,0.3,0.149305013
13882,0.330117899,IL4R,0.4,0.3,0.149305013
574,0.330110497,VPS18,0.4,0.3,0.149305013
3115,0.330097087,SNX19,0.4,0.3,0.149305013
4371,0.330097087,HSPB4,0.4,0.3,0.149305013
10825,0.330097087,TPBG,0.4,0.3,0.149305013
16117,0.330097087,RFESD,0.4,0.3,0.149305013
6165,0.330065359,ZNF483,0.4,0.3,0.149305013
14042,0.330065359,SOX10,0.4,0.3,0.149305013
12470,0.33005618,DCLRE1C,0.4,0.3,0.149305013
13510,0.330049261,TMUB1,0.4,0.3,0.149305013
18017,0.330024814,LRRC37A2,0.4,0.3,0.149305013
3703,0.330012453,IFNA1,0.4,0.3,0.149305013
17739,0.330012453,TMEM179,0.4,0.3,0.149305013
5525,0.33,ZNF467,0.4,0.3,0.149305013
8655,0.33,ZNF93,0.4,0.3,0.149305013
10342,0.33,IVNS1ABP,0.4,0.3,0.149305013
12020,0.33,LYZL1,0.4,0.3,0.149305013
6737,0.329985653,PRR18,0.4,0.3,0.149305013
3594,0.32998325,ARHGAP26,0.4,0.3,0.149305013
7225,0.329974811,PARP10,0.4,0.3,0.149305013
18084,0.329949239,OAZ2,0.4,0.3,0.149305013
12114,0.3299389,LRRC38,0.4,0.3,0.149305013
5521,0.329931973,UBB,0.4,0.3,0.149305013
13985,0.329896907,USP8,0.4,0.3,0.149305013
8579,0.329872204,GSPT2,0.4,0.3,0.149305013
5500,0.329821718,COL3A1,0.4,0.3,0.149305013
10770,0.329815303,CD2,0.4,0.3,0.149305013
7294,0.329792884,EIF4A2,0.4,0.3,0.149305013
234,0.329787234,ITGB4,0.4,0.3,0.149305013
4744,0.329787234,PRSS12,0.4,0.3,0.149305013
7287,0.329787234,LRRC37A,0.4,0.3,0.149305013
8939,0.329787234,OR51F1,0.4,0.3,0.149305013
5337,0.329758713,MUC17,0.4,0.3,0.149305013
3328,0.329738059,ESCO1,0.4,0.3,0.149305013
5320,0.329710145,FAM84B,0.4,0.3,0.149305013
3043,0.329690346,AFF4,0.4,0.3,0.149305013
10842,0.329685363,NEURL1B,0.4,0.3,0.149305013
9807,0.32967033,ZNF460,0.4,0.3,0.149305013
11456,0.32967033,BHLHB9,0.4,0.3,0.149305013
7217,0.329639889,PLAG1,0.4,0.3,0.149305013
8906,0.329608939,ZNF678,0.4,0.3,0.149305013
1488,0.329577465,ZNF777,0.4,0.3,0.149305013
8201,0.329577465,UNC119,0.4,0.3,0.149305013
15042,0.329545455,OR2M3,0.4,0.3,0.149305013
12903,0.329529244,EIF3CL,0.4,0.3,0.149305013
12301,0.329519451,ATG2A,0.4,0.3,0.149305013
1958,0.329516539,NOTCH2,0.4,0.3,0.149305013
18945,0.329501916,ENSG00000274933,0.4,0.3,0.149305013
9978,0.329488104,RPL12,0.4,0.3,0.149305013
15863,0.329479769,SYBU,0.4,0.3,0.149305013
5667,0.329446064,ZNF3,0.4,0.3,0.149305013
5294,0.329439252,C1QTNF4,0.4,0.3,0.149305013
5713,0.329411765,ZNF565,0.4,0.3,0.149305013
5757,0.329411765,TBL2,0.4,0.3,0.149305013
16362,0.329411765,MRPS22,0.4,0.3,0.149305013
18115,0.329411765,RPL26,0.4,0.3,0.149305013
18837,0.329401089,USH1G,0.4,0.3,0.149305013
14927,0.32938856,UBE4A,0.4,0.3,0.149305013
2419,0.329383886,SPG11,0.4,0.3,0.149305013
1253,0.329365079,CPXM2,0.4,0.3,0.149305013
8823,0.329333333,PRELP,0.4,0.3,0.149305013
13333,0.329289428,BCAS3,0.4,0.3,0.149305013
14296,0.32928475,SEC24A,0.4,0.3,0.149305013
4782,0.329268293,TIGD6,0.4,0.3,0.149305013
10878,0.329268293,MYO6,0.4,0.3,0.149305013
7926,0.329218107,ZNF26,0.4,0.3,0.149305013
6762,0.329192547,ZNF687,0.4,0.3,0.149305013
11755,0.329192547,SPDEF,0.4,0.3,0.149305013
4638,0.329156224,IHH,0.4,0.3,0.149305013
4326,0.329142012,PSMB4,0.4,0.3,0.149305013
9789,0.329136691,ETS2,0.4,0.3,0.149305013
6748,0.329113924,GPR89A,0.4,0.3,0.149305013
14235,0.329113924,FANCB,0.4,0.3,0.149305013
9465,0.329073482,DNAJC14,0.4,0.3,0.149305013
7822,0.329051383,EIF3C,0.4,0.3,0.149305013
3775,0.329048843,ESAM,0.4,0.3,0.149305013
6687,0.329046899,TRAF7,0.4,0.3,0.149305013
12516,0.329032258,ITM2B,0.4,0.3,0.149305013
17355,0.329032258,CLEC4C,0.4,0.3,0.149305013
18469,0.329032258,MMP28,0.4,0.3,0.149305013
1520,0.329004329,PEX1,0.4,0.3,0.149305013
11681,0.329004329,ZBTB6,0.4,0.3,0.149305013
3155,0.328947368,GABARAPL1,0.4,0.3,0.149305013
5463,0.328947368,FOXA3,0.4,0.3,0.149305013
8696,0.328947368,OSTN,0.4,0.3,0.149305013
8807,0.328947368,MAGEH1,0.4,0.3,0.149305013
325,0.328929987,SNAP29,0.4,0.3,0.149305013
5994,0.328922495,RPL38,0.4,0.3,0.149305013
12432,0.328912467,FUNDC1,0.4,0.3,0.149305013
17872,0.328897338,ITGAX,0.4,0.3,0.149305013
5731,0.328849028,KLF11,0.4,0.3,0.149305013
18451,0.328834356,ENSG00000142539,0.4,0.3,0.149305013
15217,0.328828829,TMX1,0.4,0.3,0.149305013
17544,0.328828829,NUTM1,0.4,0.3,0.149305013
15403,0.328813559,TSEN34,0.4,0.3,0.149305013
3970,0.328808446,ZIC1,0.4,0.3,0.149305013
16531,0.328804348,ARMC8,0.4,0.3,0.149305013
9159,0.328800989,AP3D1,0.4,0.3,0.149305013
16782,0.328787879,AMER2,0.4,0.3,0.149305013
7996,0.328784119,EML1,0.4,0.3,0.149305013
8904,0.328767123,CMTM5,0.4,0.3,0.149305013
14792,0.328767123,CD207,0.4,0.3,0.149305013
16851,0.328744939,RPL26L1,0.4,0.3,0.149305013
10213,0.328743546,ESRRG,0.4,0.3,0.149305013
6367,0.328729282,SNAP47,0.4,0.3,0.149305013
17343,0.328712871,TDRD3,0.4,0.3,0.149305013
7229,0.328707085,NFKBIZ,0.4,0.3,0.149305013
16119,0.328697851,FNBP1,0.4,0.3,0.149305013
7062,0.328681601,SOX2,0.4,0.3,0.149305013
11450,0.328671329,DBNDD2,0.4,0.3,0.149305013
18660,0.328657315,SRGAP2C,0.4,0.3,0.149305013
959,0.328654971,EXOC2,0.4,0.3,0.149305013
3395,0.328621908,ADAMTS10,0.4,0.3,0.149305013
10752,0.328615385,TCF7L2,0.4,0.3,0.149305013
16940,0.328600406,EIF3H,0.4,0.3,0.149305013
6798,0.328587076,ENSG00000258947,0.4,0.3,0.149305013
3925,0.328571429,CRYGC,0.4,0.3,0.149305013
5305,0.328571429,OR10G3,0.4,0.3,0.149305013
6688,0.328571429,OR52K2,0.4,0.3,0.149305013
10455,0.328571429,PVRL4,0.4,0.3,0.149305013
11597,0.328571429,C9orf117,0.4,0.3,0.149305013
14036,0.328571429,ZSCAN32,0.4,0.3,0.149305013
16827,0.328571429,FAM153B,0.4,0.3,0.149305013
17357,0.328571429,ZNF573,0.4,0.3,0.149305013
2630,0.328555678,PIAS4,0.4,0.3,0.149305013
3944,0.328502415,PLEKHH2,0.4,0.3,0.149305013
2264,0.328482328,BARD1,0.4,0.3,0.149305013
16232,0.328467153,GOLGA2,0.4,0.3,0.149305013
1364,0.328431373,MEA1,0.4,0.3,0.149305013
2649,0.328358209,METTL16,0.4,0.3,0.149305013
9433,0.328358209,CGB,0.4,0.3,0.149305013
9449,0.328358209,TMEM229B,0.4,0.3,0.149305013
11247,0.328358209,CARD9,0.4,0.3,0.149305013
15269,0.328358209,DIXDC1,0.4,0.3,0.149305013
15677,0.328358209,PHTF2,0.4,0.3,0.149305013
18770,0.328358209,DDX52,0.4,0.3,0.149305013
3040,0.32835024,UBE2B,0.4,0.3,0.149305013
9031,0.328310011,RPL22L1,0.4,0.3,0.149305013
9565,0.328308208,TOMM7,0.4,0.3,0.149305013
6876,0.328301887,HGH1,0.4,0.3,0.149305013
1743,0.328282828,ZNF331,0.4,0.3,0.149305013
11729,0.328282828,UBE2D1,0.4,0.3,0.149305013
17736,0.328282828,SMEK1,0.4,0.3,0.149305013
17738,0.328279499,SLIRP,0.4,0.3,0.149305013
18399,0.32827476,IRF3,0.4,0.3,0.149305013
18544,0.328271873,CDYL2,0.4,0.3,0.149305013
14950,0.328205128,HIC2,0.4,0.3,0.149305013
3931,0.328171531,ANKRD44,0.4,0.3,0.149305013
2374,0.328169014,TTC19,0.4,0.3,0.149305013
14283,0.328141783,UBE2D2,0.4,0.3,0.149305013
6358,0.328125,MRGPRX4,0.4,0.3,0.149305013
7665,0.328125,TMED9,0.4,0.3,0.149305013
13005,0.328125,SIRPB1,0.4,0.3,0.149305013
14523,0.328125,TMEM196,0.4,0.3,0.149305013
14853,0.328125,C2orf82,0.4,0.3,0.149305013
1539,0.32807571,APOL2,0.4,0.3,0.149305013
7571,0.32807571,CPNE8,0.4,0.3,0.149305013
9922,0.328063241,ZNF277,0.4,0.3,0.149305013
145,0.328042328,GOLGA5,0.4,0.3,0.149305013
2532,0.328025478,CRISPLD2,0.4,0.3,0.149305013
13480,0.328018223,RAB37,0.4,0.3,0.149305013
90,0.328014184,VAMP3,0.4,0.3,0.149305013
227,0.328,EPDR1,0.4,0.3,0.149305013
2248,0.328,PREB,0.4,0.3,0.149305013
2832,0.328,LOXL3,0.4,0.3,0.149305013
15129,0.327935223,ZNF780B,0.4,0.3,0.149305013
15249,0.327935223,RUSC2,0.4,0.3,0.149305013
6865,0.327922078,TNIP2,0.4,0.3,0.149305013
18746,0.327913279,UBXN8,0.4,0.3,0.149305013
4223,0.327868852,FAM81A,0.4,0.3,0.149305013
8798,0.327868852,GFRAL,0.4,0.3,0.149305013
9724,0.327868852,PGLYRP4,0.4,0.3,0.149305013
10599,0.327868852,S100A16,0.4,0.3,0.149305013
13140,0.327868852,IFITM5,0.4,0.3,0.149305013
10374,0.32781457,VTA1,0.4,0.3,0.149305013
672,0.32780083,COMP,0.4,0.3,0.149305013
14900,0.32780083,NCKAP5,0.4,0.3,0.149305013
2790,0.327794562,STRN,0.4,0.3,0.149305013
8479,0.327769347,CAPRIN1,0.4,0.3,0.149305013
8736,0.327769347,MCPH1,0.4,0.3,0.149305013
15391,0.327759197,BLCAP,0.4,0.3,0.149305013
11648,0.327731092,PABPC1L2A,0.4,0.3,0.149305013
12265,0.327731092,LMAN2L,0.4,0.3,0.149305013
17756,0.32770928,UBE2J1,0.4,0.3,0.149305013
11219,0.327702703,CC2D1B,0.4,0.3,0.149305013
1168,0.32769556,IFT43,0.4,0.3,0.149305013
4575,0.327677625,FRZB,0.4,0.3,0.149305013
11611,0.327653997,MAGEE2,0.4,0.3,0.149305013
12960,0.327653997,IL6ST,0.4,0.3,0.149305013
2211,0.327625571,SORL1,0.4,0.3,0.149305013
9003,0.32761578,ARHGAP12,0.4,0.3,0.149305013
16674,0.32761578,DAPP1,0.4,0.3,0.149305013
9275,0.327613105,UVRAG,0.4,0.3,0.149305013
16096,0.327613105,MICA,0.4,0.3,0.149305013
18932,0.327607362,E2F8,0.4,0.3,0.149305013
7033,0.327586207,GOLGA8R,0.4,0.3,0.149305013
8143,0.327586207,VSIG10L,0.4,0.3,0.149305013
9010,0.327586207,GJB4,0.4,0.3,0.149305013
9497,0.327586207,OR8D1,0.4,0.3,0.149305013
13924,0.327559055,EDA2R,0.4,0.3,0.149305013
17228,0.327556326,FBXL17,0.4,0.3,0.149305013
1365,0.327543424,COL21A1,0.4,0.3,0.149305013
12091,0.327526132,CELA2B,0.4,0.3,0.149305013
17414,0.327510917,FNDC3A,0.4,0.3,0.149305013
6581,0.327493261,RABGGTB,0.4,0.3,0.149305013
149,0.327491785,BCL3,0.4,0.3,0.149305013
4430,0.32748538,ZNF251,0.4,0.3,0.149305013
10293,0.32748184,UBE2T,0.4,0.3,0.149305013
7030,0.327464789,ZBTB2,0.4,0.3,0.149305013
1271,0.327433628,CLTA,0.4,0.3,0.149305013
12478,0.327433628,TPRG1L,0.4,0.3,0.149305013
15476,0.327433628,CDK12,0.4,0.3,0.149305013
15840,0.327433628,THSD7A,0.4,0.3,0.149305013
18867,0.327433628,TSPAN10,0.4,0.3,0.149305013
17606,0.327411168,ZNF362,0.4,0.3,0.149305013
16124,0.327398615,CDKN1C,0.4,0.3,0.149305013
11105,0.327392739,UBE2U,0.4,0.3,0.149305013
7028,0.327380952,ZKSCAN1,0.4,0.3,0.149305013
11993,0.327380952,KIAA1462,0.4,0.3,0.149305013
301,0.32735426,TMEM14A,0.4,0.3,0.149305013
18633,0.327350427,CCL3,0.4,0.3,0.149305013
6143,0.327324478,RAB6A,0.4,0.3,0.149305013
13433,0.327319588,URI1,0.4,0.3,0.149305013
17160,0.327319588,LGALS8,0.4,0.3,0.149305013
16542,0.327272727,LAT2,0.4,0.3,0.149305013
17963,0.327272727,SMIM1,0.4,0.3,0.149305013
39,0.327242525,CD74,0.4,0.3,0.149305013
10729,0.327231121,FBXL4,0.4,0.3,0.149305013
7868,0.327217125,ACTRT3,0.4,0.3,0.149305013
8157,0.327208481,RAD54B,0.4,0.3,0.149305013
15511,0.327198364,MOV10,0.4,0.3,0.149305013
10066,0.327193933,COL6A1,0.4,0.3,0.149305013
9914,0.32718894,BRINP2,0.4,0.3,0.149305013
13843,0.32718894,SOCS4,0.4,0.3,0.149305013
1753,0.327179487,PPIL4,0.4,0.3,0.149305013
12158,0.327176781,STXBP4,0.4,0.3,0.149305013
5622,0.327171904,SUV420H1,0.4,0.3,0.149305013
5827,0.327165685,DST,0.4,0.3,0.149305013
7796,0.327160494,PTCH1,0.4,0.3,0.149305013
14304,0.327137546,MGARP,0.4,0.3,0.149305013
18910,0.327137546,SETSIP,0.4,0.3,0.149305013
5126,0.327118644,GPRC5B,0.4,0.3,0.149305013
5608,0.327118644,IBTK,0.4,0.3,0.149305013
2513,0.327102804,TELO2,0.4,0.3,0.149305013
14252,0.327102804,FGFRL1,0.4,0.3,0.149305013
16244,0.327092511,NELL2,0.4,0.3,0.149305013
1773,0.327086882,ZFYVE20,0.4,0.3,0.149305013
134,0.327067669,KDM4B,0.4,0.3,0.149305013
8650,0.327067669,FOXD4L3,0.4,0.3,0.149305013
2497,0.327058824,CD33,0.4,0.3,0.149305013
8505,0.327044025,SYDE2,0.4,0.3,0.149305013
14267,0.327037237,MX1,0.4,0.3,0.149305013
7068,0.327027027,DBF4B,0.4,0.3,0.149305013
11682,0.326996198,RBL1,0.4,0.3,0.149305013
16431,0.326975477,RPL35A,0.4,0.3,0.149305013
158,0.326923077,KRT20,0.4,0.3,0.149305013
2240,0.326923077,TTLL7,0.4,0.3,0.149305013
2578,0.326923077,CCM2L,0.4,0.3,0.149305013
3485,0.326923077,SFXN5,0.4,0.3,0.149305013
6085,0.326923077,SFT2D3,0.4,0.3,0.149305013
6583,0.326923077,WASH4P,0.4,0.3,0.149305013
11891,0.326923077,NIPSNAP3B,0.4,0.3,0.149305013
12652,0.326923077,MUC3A,0.4,0.3,0.149305013
17212,0.326923077,C11orf48,0.4,0.3,0.149305013
7780,0.326883207,SLIT3,0.4,0.3,0.149305013
17952,0.32688172,POTEB2,0.4,0.3,0.149305013
637,0.326865672,FBL,0.4,0.3,0.149305013
6927,0.326829268,ZNF671,0.4,0.3,0.149305013
2195,0.326797386,FAM8A1,0.4,0.3,0.149305013
5600,0.326797386,TRABD,0.4,0.3,0.149305013
18001,0.326797386,CIC,0.4,0.3,0.149305013
13208,0.326771654,COLQ,0.4,0.3,0.149305013
17421,0.326771654,MUC12,0.4,0.3,0.149305013
14683,0.326768129,HERC3,0.4,0.3,0.149305013
5955,0.326766304,PSMD1,0.4,0.3,0.149305013
18991,0.326732673,SEZ6L2,0.4,0.3,0.149305013
1655,0.326724138,TSG101,0.4,0.3,0.149305013
9000,0.326719577,FZD9,0.4,0.3,0.149305013
16986,0.326696833,ANKRD6,0.4,0.3,0.149305013
17044,0.326693227,SAAL1,0.4,0.3,0.149305013
4200,0.326666667,C1orf27,0.4,0.3,0.149305013
5892,0.326666667,SUSD5,0.4,0.3,0.149305013
7885,0.326666667,NR2C1,0.4,0.3,0.149305013
10459,0.326666667,ITLN2,0.4,0.3,0.149305013
15684,0.326639893,RPL6,0.4,0.3,0.149305013
19049,0.326625387,NR2E3,0.4,0.3,0.149305013
18811,0.326605505,CCL18,0.4,0.3,0.149305013
12421,0.326588115,KDM6A,0.4,0.3,0.149305013
12561,0.326572008,LRRN4,0.4,0.3,0.149305013
10341,0.326565144,RAB32,0.4,0.3,0.149305013
11118,0.326551373,ACTRT1,0.4,0.3,0.149305013
1715,0.326530612,ZNF557,0.4,0.3,0.149305013
5221,0.326530612,CDK2AP2,0.4,0.3,0.149305013
5596,0.326530612,VAMP5,0.4,0.3,0.149305013
10271,0.326530612,TMEM81,0.4,0.3,0.149305013
11616,0.326530612,CSMD2,0.4,0.3,0.149305013
12136,0.326530612,ZNF549,0.4,0.3,0.149305013
13994,0.326530612,ATF7IP2,0.4,0.3,0.149305013
14191,0.326530612,SERPINB8,0.4,0.3,0.149305013
